sample	binmethod	binname	pipeline_y	group	tRNA_x	rna.16S_x	rna.23S_x	rna.5S_x	Completeness	Contamination	quality	user_genome	classification	fastani_reference	Bin	tRNA_y	Sample	rna.16S_y	rna.23S_y	rna.5S_y	pipeline
A_Nanopore_metaflye+polish	Metabat2	bin.60	Nanopore_metaflye	Nanopore	15.0	1	1	1	55.17	0.0	medium-quality	A_Nanopore_metaflye+polish+bin.60	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter faecis	GCF_001312505.1	GCF_001312505.1	48	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	0	Nanopore_metaflye
A_Nanopore_metaflye+polish	Metabat2	bin.61	Nanopore_metaflye	Nanopore	50.0	4	5	4	87.25	4.43	medium-quality	A_Nanopore_metaflye+polish+bin.61	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae	GCF_000484655.1	GCF_000484655.1	33	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	0	0	0	Nanopore_metaflye
A_Nanopore_metaflye+polish	Metabat2	bin.68	Nanopore_metaflye	Nanopore	33.0	2	2	2	57.86	0.07	medium-quality	A_Nanopore_metaflye+polish+bin.68	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae	GCF_000742135.1	GCF_000742135.1	77	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	5	5	9	Nanopore_metaflye
A_Nanopore_metaflye+polish	Metabat2	bin.69	Nanopore_metaflye	Nanopore	34.0	2	2	2	59.61	0.59	medium-quality	A_Nanopore_metaflye+polish+bin.69	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia	GCF_000701705.1	GCF_000701705.1	32	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	2	2	Nanopore_metaflye
A_Nanopore_metaflye+polish	Metabat2	bin.86	Nanopore_metaflye	Nanopore	25.0	1	1	1	55.65	0.0	medium-quality	A_Nanopore_metaflye+polish+bin.86	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	GCF_000190535.1	GCF_000190535.1	60	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	4	4	4	Nanopore_metaflye
A_Nanopore_metaflye+polish	Metabat2	bin.89	Nanopore_metaflye	Nanopore	59.0	4	4	4	95.17	0.0	complete	A_Nanopore_metaflye+polish+bin.89	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	GCF_000154205.1	GCF_000154205.1	51	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	4	2	4	Nanopore_metaflye
A_Nanopore_metaflye+polish	Metabat2	bin.90	Nanopore_metaflye	Nanopore	34.0	0	0	0	53.43	0.0	medium-quality	A_Nanopore_metaflye+polish+bin.90	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;s__Erysipelatoclostridium sp000752095	GCF_000752095.2	GCF_000752095.2	67	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	9	9	9	Nanopore_metaflye
A_Nanopore_metaflye+polish	Metabat2	bin.93	Nanopore_metaflye	Nanopore	55.0	5	5	5	72.47	0.0	medium-quality	A_Nanopore_metaflye+polish+bin.93	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA9502;s__UBA9502 sp900538475	GCA_900538475.1	GCA_900538475.1	40	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	0	0	0	Nanopore_metaflye
A_Nanopore_OPERA-MS+polish	Metabat2	bin.105	Nanopore_OPERA-MS	mNGS+Nanopore	10.0	0	0	0	60.12	1.27	medium-quality	A_Nanopore_OPERA-MS+polish+bin.105	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7182;s__UBA7182 sp003480725	GCF_003480725.1	GCF_003480725.1	50	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	2	1	0	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	Metabat2	bin.118	Nanopore_OPERA-MS	mNGS+Nanopore	64.0	3	3	2	99.46	1.05	complete	A_Nanopore_OPERA-MS+polish+bin.118	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	GCF_000225345.1	GCF_000225345.1	58	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	4	4	4	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	Metabat2	bin.120	Nanopore_OPERA-MS	mNGS+Nanopore	39.0	0	0	0	66.46	0.63	medium-quality	A_Nanopore_OPERA-MS+polish+bin.120	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900066165	GCF_003480145.1	GCF_003480145.1	57	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	2	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	Metabat2	bin.123	Nanopore_OPERA-MS	mNGS+Nanopore	22.0	0	0	2	82.37	1.41	medium-quality	A_Nanopore_OPERA-MS+polish+bin.123	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella_A;s__Klebsiella_A michiganensis	GCF_002925905.1	GCF_002925905.1	82	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	8	9	9	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	Metabat2	bin.135	Nanopore_OPERA-MS	mNGS+Nanopore	17.0	0	0	1	55.53	0.41	medium-quality	A_Nanopore_OPERA-MS+polish+bin.135	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella;s__Weissella confusa	GCF_001436895.1	GCF_001436895.1	44	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	2	2	2	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	Metabat2	bin.137	Nanopore_OPERA-MS	mNGS+Nanopore	26.0	0	0	0	55.17	0.0	medium-quality	A_Nanopore_OPERA-MS+polish+bin.137	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp003458415	GCF_003458415.1	GCF_003458415.1	51	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	2	1	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	Metabat2	bin.140	Nanopore_OPERA-MS	mNGS+Nanopore	18.0	0	0	0	54.39	0.0	medium-quality	A_Nanopore_OPERA-MS+polish+bin.140	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-81;s__CAG-81 sp900066535	GCF_003435375.1	GCF_003435375.1	47	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	1	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	Metabat2	bin.142	Nanopore_OPERA-MS	mNGS+Nanopore	39.0	0	0	0	98.39	0.0	complete	A_Nanopore_OPERA-MS+polish+bin.142	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella intestinalis	GCF_000156175.1	GCF_000156175.1	51	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	2	4	5	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	Metabat2	bin.15	Nanopore_OPERA-MS	mNGS+Nanopore	27.0	2	2	1	57.89	0.0	medium-quality	A_Nanopore_OPERA-MS+polish+bin.15	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	GCF_001405555.1	GCF_001405555.1	53	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	2	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	Metabat2	bin.157	Nanopore_OPERA-MS	mNGS+Nanopore	44.0	0	0	0	98.1	0.0	complete	A_Nanopore_OPERA-MS+polish+bin.157	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp000433815	GCF_005844445.1	GCF_005844445.1	45	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	1	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	Metabat2	bin.166	Nanopore_OPERA-MS	mNGS+Nanopore	33.0	0	0	3	100.0	0.0	complete	A_Nanopore_OPERA-MS+polish+bin.166	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Cloacibacillus;s__Cloacibacillus evryensis	GCF_000585335.1	GCF_000585335.1	49	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	5	5	5	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	Metabat2	bin.17	Nanopore_OPERA-MS	mNGS+Nanopore	56.0	3	3	4	99.46	0.0	complete	A_Nanopore_OPERA-MS+polish+bin.17	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	GCF_000190535.1	GCF_000190535.1	60	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	4	4	4	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	Metabat2	bin.175	Nanopore_OPERA-MS	mNGS+Nanopore	20.0	0	0	0	52.63	0.0	medium-quality	A_Nanopore_OPERA-MS+polish+bin.175	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA9502;s__UBA9502 sp900538475	GCA_900538475.1	GCA_900538475.1	40	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	0	0	0	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	Metabat2	bin.176	Nanopore_OPERA-MS	mNGS+Nanopore	27.0	0	0	0	61.74	0.0	medium-quality	A_Nanopore_OPERA-MS+polish+bin.176	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster aldenensis	GCF_003434055.1	GCF_003434055.1	57	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	2	3	0	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	Metabat2	bin.20	Nanopore_OPERA-MS	mNGS+Nanopore	57.0	5	5	5	99.46	0.54	complete	A_Nanopore_OPERA-MS+polish+bin.20	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__Butyricimonas virosa	GCF_000519105.1	GCF_000519105.1	30	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	0	1	5	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	Metabat2	bin.22	Nanopore_OPERA-MS	mNGS+Nanopore	49.0	5	5	5	93.67	0.11	complete	A_Nanopore_OPERA-MS+polish+bin.22	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella excrementihominis	GCF_000205025.1	GCF_000205025.1	37	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	2	0	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	Metabat2	bin.25	Nanopore_OPERA-MS	mNGS+Nanopore	44.0	2	2	0	89.24	0.0	medium-quality	A_Nanopore_OPERA-MS+polish+bin.25	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp001517625	GCF_001517625.2	GCF_001517625.2	62	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	2	5	1	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	Metabat2	bin.32	Nanopore_OPERA-MS	mNGS+Nanopore	49.0	2	2	0	98.66	1.34	complete	A_Nanopore_OPERA-MS+polish+bin.32	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__CAG-274;g__CAG-274;s__CAG-274 sp900545305	GCA_900545305.1	GCA_900545305.1	25	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	0	0	0	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	Metabat2	bin.33	Nanopore_OPERA-MS	mNGS+Nanopore	58.0	4	4	4	94.74	5.28	medium-quality	A_Nanopore_OPERA-MS+polish+bin.33	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	GCF_001314995.1	GCF_001314995.1	71	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	5	5	5	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	Metabat2	bin.44	Nanopore_OPERA-MS	mNGS+Nanopore	18.0	0	0	0	67.5	0.48	medium-quality	A_Nanopore_OPERA-MS+polish+bin.44	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	GCF_900537995.1	GCF_900537995.1	69	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	6	6	3	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	Metabat2	bin.45	Nanopore_OPERA-MS	mNGS+Nanopore	64.0	3	3	3	55.17	0.0	medium-quality	A_Nanopore_OPERA-MS+polish+bin.45	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola coprocola	GCF_000154845.1	GCF_000154845.1	83	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	7	4	6	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	Metabat2	bin.47	Nanopore_OPERA-MS	mNGS+Nanopore	24.0	0	0	0	89.58	0.38	medium-quality	A_Nanopore_OPERA-MS+polish+bin.47	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	GCF_900099625.1	GCF_900099625.1	47	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	4	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	Metabat2	bin.48	Nanopore_OPERA-MS	mNGS+Nanopore	2.0	0	0	1	61.36	1.72	medium-quality	A_Nanopore_OPERA-MS+polish+bin.48	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__Evtepia sp900546255	GCA_900546255.1	GCA_900546255.1	22	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	0	0	1	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	Metabat2	bin.49	Nanopore_OPERA-MS	mNGS+Nanopore	28.0	2	2	2	75.84	0.0	medium-quality	A_Nanopore_OPERA-MS+polish+bin.49	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii	GCF_000210575.1	GCF_000210575.1	47	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	1	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	Metabat2	bin.5	Nanopore_OPERA-MS	mNGS+Nanopore	29.0	0	0	0	55.7	0.0	medium-quality	A_Nanopore_OPERA-MS+polish+bin.5	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__Faecalimonas umbilicata	GCF_004346095.1	GCF_004346095.1	48	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	0	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	Metabat2	bin.52	Nanopore_OPERA-MS	mNGS+Nanopore	37.0	0	0	0	95.98	2.3	complete	A_Nanopore_OPERA-MS+polish+bin.52	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella massiliensis	GCF_900243045.1	GCF_900243045.1	55	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	2	2	0	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	Metabat2	bin.55	Nanopore_OPERA-MS	mNGS+Nanopore	6.0	0	0	0	68.8	1.49	medium-quality	A_Nanopore_OPERA-MS+polish+bin.55	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia hansenii	GCF_002222595.2	GCF_002222595.2	70	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	5	5	0	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	Metabat2	bin.57	Nanopore_OPERA-MS	mNGS+Nanopore	31.0	0	0	0	97.49	0.0	complete	A_Nanopore_OPERA-MS+polish+bin.57	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio fairfieldensis	GCF_001553605.1	GCF_001553605.1	56	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	3	3	3	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	Metabat2	bin.72	Nanopore_OPERA-MS	mNGS+Nanopore	38.0	1	1	1	99.52	0.96	complete	A_Nanopore_OPERA-MS+polish+bin.72	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Oxalobacter;s__Oxalobacter formigenes	GCF_002127965.1	GCF_002127965.1	47	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	3	2	2	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	Metabat2	bin.82	Nanopore_OPERA-MS	mNGS+Nanopore	75.0	5	5	5	85.51	3.92	medium-quality	A_Nanopore_OPERA-MS+polish+bin.82	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola plebeius_A	GCF_003437535.1	GCF_003437535.1	71	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	1	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	Metabat2	bin.91	Nanopore_OPERA-MS	mNGS+Nanopore	58.0	3	3	7	92.45	0.0	complete	A_Nanopore_OPERA-MS+polish+bin.91	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;s__Erysipelatoclostridium sp000752095	GCF_000752095.2	GCF_000752095.2	67	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	9	9	9	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	Metabat2	bin.95	Nanopore_OPERA-MS	mNGS+Nanopore	42.0	0	0	0	96.48	2.96	complete	A_Nanopore_OPERA-MS+polish+bin.95	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum hallii	GCF_000173975.1	GCF_000173975.1	53	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	2	0	Nanopore_OPERA-MS
A_Nanopore_OPERA-MS+polish	Metabat2	bin.97	Nanopore_OPERA-MS	mNGS+Nanopore	41.0	0	0	2	77.54	0.2	medium-quality	A_Nanopore_OPERA-MS+polish+bin.97	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera massiliensis	GCF_000455225.1	GCF_000455225.1	54	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	2	2	1	Nanopore_OPERA-MS
A_PacBio_metaflye	Metabat2	bin.1	PacBio_metaflye	PacBio	64.0	7	7	7	100.0	0.0	complete	A_PacBio_metaflye+bin.1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__Clostridium_Q sp003024715	GCF_003024715.1	GCF_003024715.1	58	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	9	2	8	PacBio_metaflye
A_PacBio_metaflye	Metabat2	bin.1	PacBio_metaflye	PacBio	64.0	7	7	7	100.0	0.0	complete	A_PacBio_metaflye+bin.1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__Clostridium_Q sp003024715	GCF_003024715.1	GCF_003024715.1	58	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	9	2	8	PacBio_metaflye
A_PacBio_metaflye	Metabat2	bin.114	PacBio_metaflye	PacBio	21.0	0	0	0	63.29	0.0	medium-quality	A_PacBio_metaflye+bin.114	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-81;s__CAG-81 sp900066535	GCF_003435375.1	GCF_003435375.1	47	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	1	PacBio_metaflye
A_PacBio_metaflye	Metabat2	bin.114	PacBio_metaflye	PacBio	21.0	0	0	0	63.29	0.0	medium-quality	A_PacBio_metaflye+bin.114	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-81;s__CAG-81 sp900066535	GCF_003435375.1	GCF_003435375.1	47	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	1	PacBio_metaflye
A_PacBio_metaflye	Metabat2	bin.126	PacBio_metaflye	PacBio	27.0	1	1	1	73.68	0.0	medium-quality	A_PacBio_metaflye+bin.126	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus;s__Bariatricus comes	GCF_000155875.1	GCF_000155875.1	60	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	2	1	PacBio_metaflye
A_PacBio_metaflye	Metabat2	bin.126	PacBio_metaflye	PacBio	27.0	1	1	1	73.68	0.0	medium-quality	A_PacBio_metaflye+bin.126	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus;s__Bariatricus comes	GCF_000155875.1	GCF_000155875.1	60	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	2	1	PacBio_metaflye
A_PacBio_metaflye	Metabat2	bin.127	PacBio_metaflye	PacBio	65.0	6	6	6	92.41	0.0	complete	A_PacBio_metaflye+bin.127	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA9502;s__UBA9502 sp900538475	GCA_900538475.1	GCA_900538475.1	40	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	0	0	0	PacBio_metaflye
A_PacBio_metaflye	Metabat2	bin.127	PacBio_metaflye	PacBio	65.0	6	6	6	92.41	0.0	complete	A_PacBio_metaflye+bin.127	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA9502;s__UBA9502 sp900538475	GCA_900538475.1	GCA_900538475.1	40	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	0	0	0	PacBio_metaflye
A_PacBio_metaflye	Metabat2	bin.135	PacBio_metaflye	PacBio	60.0	6	6	6	98.95	0.63	complete	A_PacBio_metaflye+bin.135	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	GCF_001405555.1	GCF_001405555.1	53	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	2	PacBio_metaflye
A_PacBio_metaflye	Metabat2	bin.135	PacBio_metaflye	PacBio	60.0	6	6	6	98.95	0.63	complete	A_PacBio_metaflye+bin.135	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	GCF_001405555.1	GCF_001405555.1	53	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	2	PacBio_metaflye
A_PacBio_metaflye	Metabat2	bin.136	PacBio_metaflye	PacBio	60.0	7	7	7	99.12	3.8	complete	A_PacBio_metaflye+bin.136	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter faecis	GCF_001312505.1	GCF_001312505.1	48	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	0	PacBio_metaflye
A_PacBio_metaflye	Metabat2	bin.136	PacBio_metaflye	PacBio	60.0	7	7	7	99.12	3.8	complete	A_PacBio_metaflye+bin.136	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter faecis	GCF_001312505.1	GCF_001312505.1	48	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	0	PacBio_metaflye
A_PacBio_metaflye	Metabat2	bin.139	PacBio_metaflye	PacBio	65.0	4	4	4	100.0	0.0	complete	A_PacBio_metaflye+bin.139	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia	GCF_000701705.1	GCF_000701705.1	32	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	2	2	PacBio_metaflye
A_PacBio_metaflye	Metabat2	bin.139	PacBio_metaflye	PacBio	65.0	4	4	4	100.0	0.0	complete	A_PacBio_metaflye+bin.139	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia	GCF_000701705.1	GCF_000701705.1	32	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	2	2	PacBio_metaflye
